,Entity,Code,Year,Hydro (TWh growth – sub method),color
2551,Norway,NOR,1987,19.644000000000002,B
2552,Norway,NOR,1988,15.511,B
2553,Norway,NOR,1989,26.508000000000003,A
2554,Norway,NOR,1990,7.625,C
2555,Norway,NOR,1991,-30.586,H
2556,Norway,NOR,1992,18.158,B
2557,Norway,NOR,1993,7.117000000000001,C
2558,Norway,NOR,1994,-21.083000000000002,G
2559,Norway,NOR,1995,27.464000000000002,A
2560,Norway,NOR,1996,-49.078,H
2561,Norway,NOR,1997,16.425,B
2562,Norway,NOR,1998,16.467,B
2563,Norway,NOR,1999,15.969000000000001,B
2564,Norway,NOR,2000,56.571999999999996,A
2565,Norway,NOR,2001,-61.492,H
2566,Norway,NOR,2002,22.283,B
2567,Norway,NOR,2003,-67.36399999999999,H
2568,Norway,NOR,2004,7.105,C
2569,Norway,NOR,2005,70.513,A
2570,Norway,NOR,2006,-45.915,H
2571,Norway,NOR,2007,35.955999999999996,A
2572,Norway,NOR,2008,12.017999999999999,B
2573,Norway,NOR,2009,-38.367,H
2574,Norway,NOR,2010,-24.265,G
2575,Norway,NOR,2011,7.32,C
2576,Norway,NOR,2012,53.353,A
2577,Norway,NOR,2013,-36.978,H
2578,Norway,NOR,2014,16.575,B
2579,Norway,NOR,2015,2.661,D
2580,Norway,NOR,2016,10.81,B
2581,Norway,NOR,2017,-3.264,E
2582,Norway,NOR,2018,-9.441,F
2583,Norway,NOR,2019,-35.284,H
2584,Oman,OMN,1966,0.0,D
2585,Oman,OMN,1967,0.0,D
2586,Oman,OMN,1968,0.0,D
2587,Oman,OMN,1969,0.0,D
2588,Oman,OMN,1970,0.0,D
2589,Oman,OMN,1971,0.0,D
2590,Oman,OMN,1972,0.0,D
2591,Oman,OMN,1973,0.0,D
2592,Oman,OMN,1974,0.0,D
2593,Oman,OMN,1975,0.0,D
2594,Oman,OMN,1976,0.0,D
2595,Oman,OMN,1977,0.0,D
2596,Oman,OMN,1978,0.0,D
2597,Oman,OMN,1979,0.0,D
2598,Oman,OMN,1980,0.0,D
2599,Oman,OMN,1981,0.0,D
2600,Oman,OMN,1982,0.0,D
2601,Oman,OMN,1983,0.0,D
2602,Oman,OMN,1984,0.0,D
2603,Oman,OMN,1985,0.0,D
2604,Oman,OMN,1986,0.0,D
2605,Oman,OMN,1987,0.0,D
2606,Oman,OMN,1988,0.0,D
2607,Oman,OMN,1989,0.0,D
2608,Oman,OMN,1990,0.0,D
2609,Oman,OMN,1991,0.0,D
2610,Oman,OMN,1992,0.0,D
2611,Oman,OMN,1993,0.0,D
2612,Oman,OMN,1994,0.0,D
2613,Oman,OMN,1995,0.0,D
2614,Oman,OMN,1996,0.0,D
2615,Oman,OMN,1997,0.0,D
2616,Oman,OMN,1998,0.0,D
2617,Oman,OMN,1999,0.0,D
2618,Oman,OMN,2000,0.0,D
2619,Oman,OMN,2001,0.0,D
2620,Oman,OMN,2002,0.0,D
2621,Oman,OMN,2003,0.0,D
2622,Oman,OMN,2004,0.0,D
2623,Oman,OMN,2005,0.0,D
2624,Oman,OMN,2006,0.0,D
2625,Oman,OMN,2007,0.0,D
2626,Oman,OMN,2008,0.0,D
2627,Oman,OMN,2009,0.0,D
2628,Oman,OMN,2010,0.0,D
2629,Oman,OMN,2011,0.0,D
2630,Oman,OMN,2012,0.0,D
2631,Oman,OMN,2013,0.0,D
2632,Oman,OMN,2014,0.0,D
2633,Oman,OMN,2015,0.0,D
2634,Oman,OMN,2016,0.0,D
2635,Oman,OMN,2017,0.0,D
2636,Oman,OMN,2018,0.0,D
2637,Oman,OMN,2019,0.0,D
2638,Pakistan,PAK,1966,0.0,D
2639,Pakistan,PAK,1967,1.129,D
2640,Pakistan,PAK,1968,1.4609999999999999,D
2641,Pakistan,PAK,1969,0.479,D
2642,Pakistan,PAK,1970,-1.056,E
2643,Pakistan,PAK,1971,2.48,D
2644,Pakistan,PAK,1972,0.552,D
2645,Pakistan,PAK,1973,0.614,D
2646,Pakistan,PAK,1974,0.061,D
2647,Pakistan,PAK,1975,1.78,D
2648,Pakistan,PAK,1976,1.166,D
2649,Pakistan,PAK,1977,2.7739999999999996,D
2650,Pakistan,PAK,1978,4.235,D
2651,Pakistan,PAK,1979,1.768,D
2652,Pakistan,PAK,1980,1.1420000000000001,D
2653,Pakistan,PAK,1981,1.093,D
2654,Pakistan,PAK,1982,3.2289999999999996,D
2655,Pakistan,PAK,1983,4.591,D
2656,Pakistan,PAK,1984,1.228,D
2657,Pakistan,PAK,1985,1.35,D
2658,Pakistan,PAK,1986,-1.584,E
2659,Pakistan,PAK,1987,10.889000000000001,B
2660,Pakistan,PAK,1988,2.197,D
2661,Pakistan,PAK,1989,0.773,D
2662,Pakistan,PAK,1990,-0.9940000000000001,E
2663,Pakistan,PAK,1991,3.327,D
2664,Pakistan,PAK,1992,4.6160000000000005,D
2665,Pakistan,PAK,1993,5.524,C
2666,Pakistan,PAK,1994,-1.129,E
2667,Pakistan,PAK,1995,3.388,D
2668,Pakistan,PAK,1996,5.696000000000001,C
2669,Pakistan,PAK,1997,-17.641,G
2670,Pakistan,PAK,1998,15.725999999999999,B
2671,Pakistan,PAK,1999,-7.231,F
2672,Pakistan,PAK,2000,-10.963,G
2673,Pakistan,PAK,2001,1.7080000000000002,D
2674,Pakistan,PAK,2002,5.502999999999999,C
2675,Pakistan,PAK,2003,11.029000000000002,B
2676,Pakistan,PAK,2004,3.9539999999999997,D
2677,Pakistan,PAK,2005,11.610999999999999,B
2678,Pakistan,PAK,2006,-1.719,E
2679,Pakistan,PAK,2007,3.287,D
2680,Pakistan,PAK,2008,-11.978,G
2681,Pakistan,PAK,2009,3.245,D
2682,Pakistan,PAK,2010,2.312,D
2683,Pakistan,PAK,2011,1.5590000000000002,D
2684,Pakistan,PAK,2012,-51.604,H
2685,Pakistan,PAK,2013,99.45200000000001,A
2686,Pakistan,PAK,2014,-45.004,H
2687,Pakistan,PAK,2015,0.772,D
2688,Pakistan,PAK,2016,4.145,D
2689,Pakistan,PAK,2017,-10.475999999999999,G
2690,Pakistan,PAK,2018,-4.208,E
2691,Pakistan,PAK,2019,15.804,B
2692,Peru,PER,1966,0.561,D
2693,Peru,PER,1967,0.9470000000000001,D
2694,Peru,PER,1968,0.644,D
2695,Peru,PER,1969,0.836,D
2696,Peru,PER,1970,-0.45799999999999996,E
2697,Peru,PER,1971,2.083,D
2698,Peru,PER,1972,0.414,D
2699,Peru,PER,1973,0.9279999999999999,D
2700,Peru,PER,1974,1.242,D
2701,Peru,PER,1975,0.6970000000000001,D
2702,Peru,PER,1976,0.9059999999999999,D
2703,Peru,PER,1977,0.644,D
2704,Peru,PER,1978,0.46399999999999997,D
2705,Peru,PER,1979,1.419,D
2706,Peru,PER,1980,0.853,D
2707,Peru,PER,1981,2.739,D
2708,Peru,PER,1982,1.111,D
2709,Peru,PER,1983,-0.8029999999999999,E
2710,Peru,PER,1984,1.656,D
2711,Peru,PER,1985,1.886,D
2712,Peru,PER,1986,1.883,D
2713,Peru,PER,1987,2.272,D
2714,Peru,PER,1988,-1.264,E
2715,Peru,PER,1989,0.233,D
2716,Peru,PER,1990,-0.106,E
2717,Peru,PER,1991,2.842,D
2718,Peru,PER,1992,-5.008,F
2719,Peru,PER,1993,5.861000000000001,C
2720,Peru,PER,1994,2.633,D
2721,Peru,PER,1995,0.529,D
2722,Peru,PER,1996,1.072,D
2723,Peru,PER,1997,-0.303,E
2724,Peru,PER,1998,1.649,D
2725,Peru,PER,1999,2.0340000000000003,D
2726,Peru,PER,2000,4.543,D
2727,Peru,PER,2001,3.679,D
2728,Peru,PER,2002,0.853,D
2729,Peru,PER,2003,1.028,D
2730,Peru,PER,2004,-3.051,E
2731,Peru,PER,2005,0.915,D
2732,Peru,PER,2006,4.019,D
2733,Peru,PER,2007,-0.44799999999999995,E
2734,Peru,PER,2008,-1.614,E
2735,Peru,PER,2009,1.9040000000000001,D
2736,Peru,PER,2010,0.066,D
2737,Peru,PER,2011,3.582,D
2738,Peru,PER,2012,0.884,D
2739,Peru,PER,2013,0.395,D
2740,Peru,PER,2014,-0.619,E
2741,Peru,PER,2015,3.398,D
2742,Peru,PER,2016,-0.005,E
2743,Peru,PER,2017,12.767999999999999,B
2744,Peru,PER,2018,3.708,D
2745,Peru,PER,2019,1.82,D
2746,Philippines,PHL,1966,-0.083,E
2747,Philippines,PHL,1967,0.444,D
2748,Philippines,PHL,1968,0.111,D
2749,Philippines,PHL,1969,0.264,D
2750,Philippines,PHL,1970,0.7829999999999999,D
2751,Philippines,PHL,1971,-0.456,E
2752,Philippines,PHL,1972,0.7609999999999999,D
2753,Philippines,PHL,1973,0.46399999999999997,D
2754,Philippines,PHL,1974,-0.897,E
2755,Philippines,PHL,1975,0.614,D
2756,Philippines,PHL,1976,1.453,D
2757,Philippines,PHL,1977,-1.892,E
2758,Philippines,PHL,1978,1.936,D
2759,Philippines,PHL,1979,0.19399999999999998,D
2760,Philippines,PHL,1980,1.781,D
2761,Philippines,PHL,1981,0.564,D
2762,Philippines,PHL,1982,0.133,D
2763,Philippines,PHL,1983,0.542,D
2764,Philippines,PHL,1984,3.639,D
2765,Philippines,PHL,1985,0.764,D
2766,Philippines,PHL,1986,1.2890000000000001,D
2767,Philippines,PHL,1987,-2.1390000000000002,E
2768,Philippines,PHL,1988,2.825,D
2769,Philippines,PHL,1989,0.614,D
2770,Philippines,PHL,1990,-1.175,E
2771,Philippines,PHL,1991,-2.5469999999999997,E
2772,Philippines,PHL,1992,-1.9580000000000002,E
2773,Philippines,PHL,1993,1.639,D
2774,Philippines,PHL,1994,2.311,D
2775,Philippines,PHL,1995,1.028,D
2776,Philippines,PHL,1996,2.217,D
2777,Philippines,PHL,1997,-2.6689999999999996,E
2778,Philippines,PHL,1998,-2.786,E
2779,Philippines,PHL,1999,7.706,C
2780,Philippines,PHL,2000,-0.114,E
2781,Philippines,PHL,2001,-2.059,E
2782,Philippines,PHL,2002,-0.321,E
2783,Philippines,PHL,2003,2.156,D
2784,Philippines,PHL,2004,1.82,D
2785,Philippines,PHL,2005,-0.701,E
2786,Philippines,PHL,2006,4.008,D
2787,Philippines,PHL,2007,-3.821,E
2788,Philippines,PHL,2008,3.235,D
2789,Philippines,PHL,2009,-0.305,E
2790,Philippines,PHL,2010,-5.331,F
2791,Philippines,PHL,2011,4.785,D
2792,Philippines,PHL,2012,1.276,D
2793,Philippines,PHL,2013,-0.755,E
2794,Philippines,PHL,2014,-2.398,E
2795,Philippines,PHL,2015,-1.3330000000000002,E
2796,Philippines,PHL,2016,-1.5230000000000001,E
2797,Philippines,PHL,2017,3.616,D
2798,Philippines,PHL,2018,-0.691,E
2799,Philippines,PHL,2019,0.593,D
2800,Poland,POL,1966,0.0,D
2801,Poland,POL,1967,0.16899999999999998,D
2802,Poland,POL,1968,0.133,D
2803,Poland,POL,1969,-0.542,E
2804,Poland,POL,1970,2.6689999999999996,D
2805,Poland,POL,1971,-0.561,E
2806,Poland,POL,1972,-0.183,E
2807,Poland,POL,1973,-0.131,E
2808,Poland,POL,1974,1.85,D
2809,Poland,POL,1975,-0.36700000000000005,E
2810,Poland,POL,1976,-0.958,E
2811,Poland,POL,1977,0.867,D
2812,Poland,POL,1978,-0.017,E
2813,Poland,POL,1979,-0.4,E
2814,Poland,POL,1980,1.506,D
2815,Poland,POL,1981,-0.589,E
2816,Poland,POL,1982,-1.65,E
2817,Poland,POL,1983,0.36700000000000005,D
2818,Poland,POL,1984,-0.742,E
2819,Poland,POL,1985,1.2329999999999999,D
2820,Poland,POL,1986,-0.8420000000000001,E
2821,Poland,POL,1987,0.311,D
2822,Poland,POL,1988,0.36700000000000005,D
2823,Poland,POL,1989,-0.511,E
2824,Poland,POL,1990,-0.5329999999999999,E
2825,Poland,POL,1991,0.022000000000000002,D
2826,Poland,POL,1992,0.228,D
2827,Poland,POL,1993,-0.053,E
2828,Poland,POL,1994,0.6809999999999999,D
2829,Poland,POL,1995,0.428,D
2830,Poland,POL,1996,0.122,D
2831,Poland,POL,1997,0.083,D
2832,Poland,POL,1998,0.9670000000000001,D
2833,Poland,POL,1999,-0.428,E
2834,Poland,POL,2000,-0.136,E
2835,Poland,POL,2001,0.5660000000000001,D
2836,Poland,POL,2002,-0.168,E
2837,Poland,POL,2003,-1.696,E
2838,Poland,POL,2004,1.084,D
2839,Poland,POL,2005,0.284,D
2840,Poland,POL,2006,-0.462,E
2841,Poland,POL,2007,0.789,D
2842,Poland,POL,2008,-0.564,E
2843,Poland,POL,2009,0.547,D
2844,Poland,POL,2010,1.383,D
2845,Poland,POL,2011,-1.57,E
2846,Poland,POL,2012,-0.7959999999999999,E
2847,Poland,POL,2013,0.998,D
2848,Poland,POL,2014,-0.6890000000000001,E
2849,Poland,POL,2015,-0.9209999999999999,E
2850,Poland,POL,2016,0.745,D
2851,Poland,POL,2017,1.021,D
2852,Poland,POL,2018,-1.504,E
2853,Poland,POL,2019,-0.057999999999999996,E
2854,Portugal,PRT,1966,3.614,D
2855,Portugal,PRT,1967,0.569,D
2856,Portugal,PRT,1968,-0.8140000000000001,E
2857,Portugal,PRT,1969,3.1189999999999998,D
2858,Portugal,PRT,1970,-1.4080000000000001,E
2859,Portugal,PRT,1971,1.0170000000000001,D
2860,Portugal,PRT,1972,2.544,D
2861,Portugal,PRT,1973,0.664,D
2862,Portugal,PRT,1974,1.3969999999999998,D
2863,Portugal,PRT,1975,-3.9389999999999996,E
2864,Portugal,PRT,1976,-4.508,E
2865,Portugal,PRT,1977,14.386,B
2866,Portugal,PRT,1978,2.347,D
2867,Portugal,PRT,1979,1.117,D
2868,Portugal,PRT,1980,-8.883,F
2869,Portugal,PRT,1981,-8.322000000000001,F
2870,Portugal,PRT,1982,5.2829999999999995,C
2871,Portugal,PRT,1983,3.069,D
2872,Portugal,PRT,1984,4.831,D
2873,Portugal,PRT,1985,2.5780000000000003,D
2874,Portugal,PRT,1986,-6.053,F
2875,Portugal,PRT,1987,1.775,D
2876,Portugal,PRT,1988,8.556000000000001,C
2877,Portugal,PRT,1989,-17.817,G
2878,Portugal,PRT,1990,9.272,C
2879,Portugal,PRT,1991,-0.317,E
2880,Portugal,PRT,1992,-12.214,G
2881,Portugal,PRT,1993,10.811,B
2882,Portugal,PRT,1994,5.888999999999999,C
2883,Portugal,PRT,1995,-6.431,F
2884,Portugal,PRT,1996,17.828,B
2885,Portugal,PRT,1997,-4.6,E
2886,Portugal,PRT,1998,-0.33899999999999997,E
2887,Portugal,PRT,1999,-15.825,G
2888,Portugal,PRT,2000,11.214,B
2889,Portugal,PRT,2001,7.277,C
2890,Portugal,PRT,2002,-17.343,G
2891,Portugal,PRT,2003,21.448,B
2892,Portugal,PRT,2004,-16.12,G
2893,Portugal,PRT,2005,-13.99,G
2894,Portugal,PRT,2006,16.46,B
2895,Portugal,PRT,2007,-2.552,E
2896,Portugal,PRT,2008,-8.687000000000001,F
2897,Portugal,PRT,2009,3.7880000000000003,D
2898,Portugal,PRT,2010,20.368,B
2899,Portugal,PRT,2011,-12.209000000000001,G
2900,Portugal,PRT,2012,-15.414000000000001,G
2901,Portugal,PRT,2013,20.671,B
2902,Portugal,PRT,2014,4.47,D
2903,Portugal,PRT,2015,-17.713,G
2904,Portugal,PRT,2016,17.631,B
2905,Portugal,PRT,2017,-24.798000000000002,G
2906,Portugal,PRT,2018,16.059,B
2907,Portugal,PRT,2019,-9.158999999999999,F
2908,Qatar,QAT,1966,0.0,D
2909,Qatar,QAT,1967,0.0,D
2910,Qatar,QAT,1968,0.0,D
2911,Qatar,QAT,1969,0.0,D
2912,Qatar,QAT,1970,0.0,D
2913,Qatar,QAT,1971,0.0,D
2914,Qatar,QAT,1972,0.0,D
2915,Qatar,QAT,1973,0.0,D
2916,Qatar,QAT,1974,0.0,D
2917,Qatar,QAT,1975,0.0,D
2918,Qatar,QAT,1976,0.0,D
2919,Qatar,QAT,1977,0.0,D
2920,Qatar,QAT,1978,0.0,D
2921,Qatar,QAT,1979,0.0,D
2922,Qatar,QAT,1980,0.0,D
2923,Qatar,QAT,1981,0.0,D
2924,Qatar,QAT,1982,0.0,D
2925,Qatar,QAT,1983,0.0,D
2926,Qatar,QAT,1984,0.0,D
2927,Qatar,QAT,1985,0.0,D
2928,Qatar,QAT,1986,0.0,D
2929,Qatar,QAT,1987,0.0,D
2930,Qatar,QAT,1988,0.0,D
2931,Qatar,QAT,1989,0.0,D
2932,Qatar,QAT,1990,0.0,D
2933,Qatar,QAT,1991,0.0,D
2934,Qatar,QAT,1992,0.0,D
2935,Qatar,QAT,1993,0.0,D
2936,Qatar,QAT,1994,0.0,D
2937,Qatar,QAT,1995,0.0,D
2938,Qatar,QAT,1996,0.0,D
2939,Qatar,QAT,1997,0.0,D
2940,Qatar,QAT,1998,0.0,D
2941,Qatar,QAT,1999,0.0,D
2942,Qatar,QAT,2000,0.0,D
2943,Qatar,QAT,2001,0.0,D
2944,Qatar,QAT,2002,0.0,D
2945,Qatar,QAT,2003,0.0,D
2946,Qatar,QAT,2004,0.0,D
2947,Qatar,QAT,2005,0.0,D
2948,Qatar,QAT,2006,0.0,D
2949,Qatar,QAT,2007,0.0,D
2950,Qatar,QAT,2008,0.0,D
2951,Qatar,QAT,2009,0.0,D
2952,Qatar,QAT,2010,0.0,D
2953,Qatar,QAT,2011,0.0,D
2954,Qatar,QAT,2012,0.0,D
2955,Qatar,QAT,2013,0.0,D
2956,Qatar,QAT,2014,0.0,D
2957,Qatar,QAT,2015,0.0,D
2958,Qatar,QAT,2016,0.0,D
2959,Qatar,QAT,2017,0.0,D
2960,Qatar,QAT,2018,0.0,D
2961,Qatar,QAT,2019,0.0,D
2962,Romania,ROU,1966,0.083,D
2963,Romania,ROU,1967,1.225,D
2964,Romania,ROU,1968,0.239,D
2965,Romania,ROU,1969,1.819,D
2966,Romania,ROU,1970,1.544,D
2967,Romania,ROU,1971,4.783,D
2968,Romania,ROU,1972,7.9110000000000005,C
2969,Romania,ROU,1973,0.5670000000000001,D
2970,Romania,ROU,1974,2.5810000000000004,D
2971,Romania,ROU,1975,2.458,D
2972,Romania,ROU,1976,-3.483,E
2973,Romania,ROU,1977,3.4389999999999996,D
2974,Romania,ROU,1978,3.525,D
2975,Romania,ROU,1979,2.0140000000000002,D
2976,Romania,ROU,1980,3.6060000000000003,D
2977,Romania,ROU,1981,0.278,D
2978,Romania,ROU,1982,-2.4530000000000003,E
2979,Romania,ROU,1983,-5.044,F
2980,Romania,ROU,1984,3.5780000000000003,D
2981,Romania,ROU,1985,3.853,D
2982,Romania,ROU,1986,-5.2860000000000005,F
2983,Romania,ROU,1987,1.1079999999999999,D
2984,Romania,ROU,1988,9.908,C
2985,Romania,ROU,1989,-3.05,E
2986,Romania,ROU,1990,-6.297000000000001,F
2987,Romania,ROU,1991,8.825,C
2988,Romania,ROU,1992,-8.022,F
2989,Romania,ROU,1993,2.967,D
2990,Romania,ROU,1994,0.772,D
2991,Romania,ROU,1995,10.131,B
2992,Romania,ROU,1996,-2.6060000000000003,E
2993,Romania,ROU,1997,4.872,D
2994,Romania,ROU,1998,3.806,D
2995,Romania,ROU,1999,-1.636,E
2996,Romania,ROU,2000,-9.756,F
2997,Romania,ROU,2001,0.134,D
2998,Romania,ROU,2002,2.813,D
2999,Romania,ROU,2003,-7.875,F
3000,Romania,ROU,2004,8.579,C
3001,Romania,ROU,2005,9.652999999999999,C
3002,Romania,ROU,2006,-5.289,F
3003,Romania,ROU,2007,-6.655,F
3004,Romania,ROU,2008,2.9810000000000003,D
3005,Romania,ROU,2009,-4.638,E
3006,Romania,ROU,2010,11.089,B
3007,Romania,ROU,2011,-13.675,G
3008,Romania,ROU,2012,-7.087999999999999,F
3009,Romania,ROU,2013,6.796,C
3010,Romania,ROU,2014,9.266,C
3011,Romania,ROU,2015,-5.063,F
3012,Romania,ROU,2016,3.259,D
3013,Romania,ROU,2017,-9.102,F
3014,Romania,ROU,2018,7.667000000000001,C
3015,Romania,ROU,2019,-5.687,F
3016,Russia,RUS,1986,12.792,B
3017,Russia,RUS,1987,-5.0089999999999995,F
3018,Russia,RUS,1988,-4.456,E
3019,Russia,RUS,1989,-3.327,E
3020,Russia,RUS,1990,19.777,B
3021,Russia,RUS,1991,3.468,D
3022,Russia,RUS,1992,12.5,B
3023,Russia,RUS,1993,4.708,D
3024,Russia,RUS,1994,4.547,D
3025,Russia,RUS,1995,0.914,D
3026,Russia,RUS,1996,-60.961999999999996,H
3027,Russia,RUS,1997,8.681000000000001,C
3028,Russia,RUS,1998,2.9530000000000003,D
3029,Russia,RUS,1999,5.542000000000001,C
3030,Russia,RUS,2000,9.956,C
3031,Russia,RUS,2001,24.149,B
3032,Russia,RUS,2002,-35.245,H
3033,Russia,RUS,2003,-20.57,G
3034,Russia,RUS,2004,51.458,A
3035,Russia,RUS,2005,-11.257,G
3036,Russia,RUS,2006,-1.119,E
3037,Russia,RUS,2007,7.093,C
3038,Russia,RUS,2008,-35.298,H
3039,Russia,RUS,2009,22.025,B
3040,Russia,RUS,2010,-22.92,G
3041,Russia,RUS,2011,-11.532,G
3042,Russia,RUS,2012,-1.5330000000000001,E
3043,Russia,RUS,2013,42.772,A
3044,Russia,RUS,2014,-22.517,G
3045,Russia,RUS,2015,-16.29,G
3046,Russia,RUS,2016,39.277,A
3047,Russia,RUS,2017,-1.3530000000000002,E
3048,Russia,RUS,2018,10.899000000000001,B
3049,Russia,RUS,2019,7.511,C
3050,Saudi Arabia,SAU,1966,0.0,D
3051,Saudi Arabia,SAU,1967,0.0,D
3052,Saudi Arabia,SAU,1968,0.0,D
3053,Saudi Arabia,SAU,1969,0.0,D
3054,Saudi Arabia,SAU,1970,0.0,D
3055,Saudi Arabia,SAU,1971,0.0,D
3056,Saudi Arabia,SAU,1972,0.0,D
3057,Saudi Arabia,SAU,1973,0.0,D
3058,Saudi Arabia,SAU,1974,0.0,D
3059,Saudi Arabia,SAU,1975,0.0,D
3060,Saudi Arabia,SAU,1976,0.0,D
3061,Saudi Arabia,SAU,1977,0.0,D
3062,Saudi Arabia,SAU,1978,0.0,D
3063,Saudi Arabia,SAU,1979,0.0,D
3064,Saudi Arabia,SAU,1980,0.0,D
3065,Saudi Arabia,SAU,1981,0.0,D
3066,Saudi Arabia,SAU,1982,0.0,D
3067,Saudi Arabia,SAU,1983,0.0,D
3068,Saudi Arabia,SAU,1984,0.0,D
3069,Saudi Arabia,SAU,1985,0.0,D
3070,Saudi Arabia,SAU,1986,0.0,D
3071,Saudi Arabia,SAU,1987,0.0,D
3072,Saudi Arabia,SAU,1988,0.0,D
3073,Saudi Arabia,SAU,1989,0.0,D
3074,Saudi Arabia,SAU,1990,0.0,D
3075,Saudi Arabia,SAU,1991,0.0,D
3076,Saudi Arabia,SAU,1992,0.0,D
3077,Saudi Arabia,SAU,1993,0.0,D
3078,Saudi Arabia,SAU,1994,0.0,D
3079,Saudi Arabia,SAU,1995,0.0,D
3080,Saudi Arabia,SAU,1996,0.0,D
3081,Saudi Arabia,SAU,1997,0.0,D
3082,Saudi Arabia,SAU,1998,0.0,D
3083,Saudi Arabia,SAU,1999,0.0,D
3084,Saudi Arabia,SAU,2000,0.0,D
3085,Saudi Arabia,SAU,2001,0.0,D
3086,Saudi Arabia,SAU,2002,0.0,D
3087,Saudi Arabia,SAU,2003,0.0,D
3088,Saudi Arabia,SAU,2004,0.0,D
3089,Saudi Arabia,SAU,2005,0.0,D
3090,Saudi Arabia,SAU,2006,0.0,D
3091,Saudi Arabia,SAU,2007,0.0,D
3092,Saudi Arabia,SAU,2008,0.0,D
3093,Saudi Arabia,SAU,2009,0.0,D
3094,Saudi Arabia,SAU,2010,0.0,D
3095,Saudi Arabia,SAU,2011,0.0,D
3096,Saudi Arabia,SAU,2012,0.0,D
3097,Saudi Arabia,SAU,2013,0.0,D
3098,Saudi Arabia,SAU,2014,0.0,D
3099,Saudi Arabia,SAU,2015,0.0,D
3100,Saudi Arabia,SAU,2016,0.0,D
3101,Saudi Arabia,SAU,2017,0.0,D
3102,Saudi Arabia,SAU,2018,0.0,D
3103,Saudi Arabia,SAU,2019,0.0,D
3104,Singapore,SGP,1966,0.0,D
3105,Singapore,SGP,1967,0.0,D
3106,Singapore,SGP,1968,0.0,D
3107,Singapore,SGP,1969,0.0,D
3108,Singapore,SGP,1970,0.0,D
3109,Singapore,SGP,1971,0.0,D
3110,Singapore,SGP,1972,0.0,D
3111,Singapore,SGP,1973,0.0,D
3112,Singapore,SGP,1974,0.0,D
3113,Singapore,SGP,1975,0.0,D
3114,Singapore,SGP,1976,0.0,D
3115,Singapore,SGP,1977,0.0,D
3116,Singapore,SGP,1978,0.0,D
3117,Singapore,SGP,1979,0.0,D
3118,Singapore,SGP,1980,0.0,D
3119,Singapore,SGP,1981,0.0,D
3120,Singapore,SGP,1982,0.0,D
3121,Singapore,SGP,1983,0.0,D
3122,Singapore,SGP,1984,0.0,D
3123,Singapore,SGP,1985,0.0,D
3124,Singapore,SGP,1986,0.0,D
3125,Singapore,SGP,1987,0.0,D
3126,Singapore,SGP,1988,0.0,D
3127,Singapore,SGP,1989,0.0,D
3128,Singapore,SGP,1990,0.0,D
3129,Singapore,SGP,1991,0.0,D
3130,Singapore,SGP,1992,0.0,D
3131,Singapore,SGP,1993,0.0,D
3132,Singapore,SGP,1994,0.0,D
3133,Singapore,SGP,1995,0.0,D
3134,Singapore,SGP,1996,0.0,D
3135,Singapore,SGP,1997,0.0,D
3136,Singapore,SGP,1998,0.0,D
3137,Singapore,SGP,1999,0.0,D
3138,Singapore,SGP,2000,0.0,D
3139,Singapore,SGP,2001,0.0,D
3140,Singapore,SGP,2002,0.0,D
3141,Singapore,SGP,2003,0.0,D
3142,Singapore,SGP,2004,0.0,D
3143,Singapore,SGP,2005,0.0,D
3144,Singapore,SGP,2006,0.0,D
3145,Singapore,SGP,2007,0.0,D
3146,Singapore,SGP,2008,0.0,D
3147,Singapore,SGP,2009,0.0,D
3148,Singapore,SGP,2010,0.0,D
3149,Singapore,SGP,2011,0.0,D
3150,Singapore,SGP,2012,0.0,D
3151,Singapore,SGP,2013,0.0,D
3152,Singapore,SGP,2014,0.0,D
3153,Singapore,SGP,2015,0.0,D
3154,Singapore,SGP,2016,0.0,D
3155,Singapore,SGP,2017,0.0,D
3156,Singapore,SGP,2018,0.0,D
3157,Singapore,SGP,2019,0.0,D
3158,Slovakia,SVK,1966,-0.258,E
3159,Slovakia,SVK,1967,-0.847,E
3160,Slovakia,SVK,1968,-0.41700000000000004,E
3161,Slovakia,SVK,1969,-1.031,E
3162,Slovakia,SVK,1970,1.841,D
3163,Slovakia,SVK,1971,-1.3630000000000002,E
3164,Slovakia,SVK,1972,0.19399999999999998,D
3165,Slovakia,SVK,1973,-0.622,E
3166,Slovakia,SVK,1974,2.503,D
3167,Slovakia,SVK,1975,-0.614,E
3168,Slovakia,SVK,1976,0.047,D
3169,Slovakia,SVK,1977,1.081,D
3170,Slovakia,SVK,1978,-0.414,E
3171,Slovakia,SVK,1979,-1.042,E
3172,Slovakia,SVK,1980,1.036,D
3173,Slovakia,SVK,1981,-0.8079999999999999,E
3174,Slovakia,SVK,1982,-0.667,E
3175,Slovakia,SVK,1983,0.294,D
3176,Slovakia,SVK,1984,-0.769,E
3177,Slovakia,SVK,1985,1.561,D
3178,Slovakia,SVK,1986,-1.228,E
3179,Slovakia,SVK,1987,0.7140000000000001,D
3180,Slovakia,SVK,1988,-0.49200000000000005,E
3181,Slovakia,SVK,1989,0.575,D
3182,Slovakia,SVK,1990,-0.228,E
3183,Slovakia,SVK,1991,-1.311,E
3184,Slovakia,SVK,1992,1.469,D
3185,Slovakia,SVK,1993,4.25,D
3186,Slovakia,SVK,1994,2.467,D
